sentence_id,sentence_text,statement_id,targets,predictions,label,Confidence,Comment , , , , , , , , , , , , , , , , 
15148,"Brookfield Renewables board of directors (the Board) oversees our corporate sustainability policies, including our Human Rights Policy, which govern our programs and strategy",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,linked to modern slavery - senior involvement,,,,,,,,,,,,,,,,
15149,"Additionally, senior leadership of our operating businesses formally reviews and discusses our strategy related to human rights as part of our Sustainability Steering Committee, and we update the Board on our sustainability strategy and performance on a quarterly basis",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,no clear link to ms,,,,,,,,,,,,,,,,
15150,"Our internal audit program is also regularly refreshed in line with the evolving sustainability landscape to ensure we have appropriate self-evaluations and verify conformance with our sustainability policies and principles, including those related to human rights, forced labour and child labour",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
15151,"Our Vendor Code of Conduct (Vendor Code), which is regularly updated to reflect evolving best practices, outlines our expectations for vendors to comply with applicable laws and regulations, respect and support human rights, and maintain processes to identify and prevent adverse human rights impacts that could arise from their own or their supply chains operations",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,no clear link to ms,,,,,,,,,,,,,,,,
15152,"We also work directly with our suppliers to encourage them to enhance their processes on managing forced labour and child labour risk, conduct assessments and audits, and drive traceability and diversification within the supply chain",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
15153,"We monitor compliance with, and maintain the right to, periodically audit vendors against the Vendor Code and provide an ethics reporting hotline for anonymous reporting of any concerns or potential violations",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,no clear link to ms,,,,,,,,,,,,,,,,
15154,Page 4,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15155,FORCED LABOUR AND CHILD LABOUR RISKS IDENTIFICATION AND MANAGEMENT,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15156,"As our business continues to grow, we are committed to respecting human rights along our value chain",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15157,"To assess and manage such risks, we set up systems and processes to support the identification and prevention of potential human rights risks and impacts throughout the lifecycle of our investments including at the earliest stages and within our supply chain",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",,,no clear link to ms,,,,,,,,,,,,,,,,
15158,"We regularly enhance our approach, track and assess the effectiveness of our policies and procedures in relation to respecting human rights, and update them as required",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,no clear link to ms,,,,,,,,,,,,,,,,
15159,"In 2022, in line with the UN Guiding Principles on Business and Human Rights, we conducted a human rights assessment of our global business activities in partnership with a third-party sustainability consultancy",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,no clear link to ms,,,,,,,,,,,,,,,,
15160,The assessment reviewed our potential human rights risks and impacts across our business activities and supply chain,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,description,,,,,,,,,,,,,,,,
15161,"It looked at our systems, policies and practices that serve to identify, prevent, mitigate and respond to these risks",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,description,,,,,,,,,,,,,,,,
15162,"The assessment identified our salient human rights opportunities and risks within our supply chain, including occupational health and safety, labour rights and forced labour and security practices, especially in higher risk jurisdictions",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,description linked to ms,,,,,,,,,,,,,,,,
15163,"In particular, the assessment identified risks of forced labour within the solar power supply chain",SID_392,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,5,,,,,,,,,,,,,,,,,
15164,"To mitigate theses potential risks, we have developed Supply Chain Sustainability Due Diligence Guidelines which help us to understand supplier-related sustainability strengths and risks, including incorporating forced labour and child labour considerations into our procurement processes",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
15165,Due diligence is carried out on material contracts and includes assessing forced labour and child labour risks both with our direct suppliers as well as within the upstream supply chain,SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
15166,"We look to whether a vendor has a supply chain either directly or indirectly sourcing from high human rights risks countries according to the 2023 Global Slavery Index, as well as a particular focus and additional considerations for vendors within the solar panel supply chain",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
15167,"We recognize that each of our suppliers has its own supply chain, and our vendor assessments consider this risk where appropriate and possible",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
15168,"For our largest and most strategic suppliers, we elevate that assessment to our global head office, to ensure we have greater engagement at the corporate level from our vendors",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,not sure,,,,,,,,,,,,,,,,
15169,"Our sustainable supply chain strategy focuses on improving environmental and social sustainability performance through policies and guidance, direct engagement, supplier partnerships, industry collaboration and encouraging improvement on supply chain transparency and traceability relating to the projects we build and operate",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,no link to ms,,,,,,,,,,,,,,,,
15170,"Through our internal global sustainable supply chain working group, we share best practices, monitor performance against our goals, solicit regular feedback from our operating businesses and seek opportunities for improvement on sustainability topics related to the supply chain, including forced labour and child labour",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
15171,"We also perform third-party risk corporate profile checks on all suppliers and conduct screenings on all new vendors, both during due diligence (ie when we acquire a new business) and on an ongoing basis thereafter, on a predetermined frequency driven by the risk category",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,linked to ms above,,,,,,,,,,,,,,,,
15172,Page 5,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15173,GRIEVANCE AND ACCESS TO REMEDY,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15174,We have not found any evidence of forced labour or child labour,SID_392,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,5,negative ,,,,,,,,,,,,,,,,
15175,"We have established an ethics reporting hotline (the Hotline) for employees, vendors, partners, community members and other interested stakeholders to anonymously report any concerns or raise any issues, including any that are related to human rights, free of discrimination, retaliation or harassment",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,no clear link to ms,,,,,,,,,,,,,,,,
15176,Any investments or operating businesses that do not participate in our Hotline must operate an independent hotline for stakeholders,SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,no clear link to ms,,,,,,,,,,,,,,,,
15177,"Our Hotline, independently hosted and operated by a third party, is available 24/7 in multiple languages, and we regularly communicate with our employees to ensure they are aware of the Hotline",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,training,,,,,,,,,,,,,,,,
13163,investigating any complaints and grievances received through our reporting mechanisms described herein,SID_368,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",c4r,5,,,,,,,,,,,,,,,,,
13245,The Hotline is operated by a third party and all reports to the Hotline go directly to FORTNAs Legal & Compliance group for review and investigation,SID_370,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4r,3,,,,,,,,,,,,,,,,,
15180,"In the event that we identify that we have caused or contributed to an adverse human rights impact, we will take appropriate action to mitigate or remedy the impact",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,not description how,,,,,,,,,,,,,,,,
15181,"When doing so we will consider all the relevant circumstances of the case including, but not limited to: (i) the extent to which Brookfield Renewable has directly caused or contributed to the impact, (ii) Brookfield Renewables ability to influence the mitigation or remedy of the impact, and (iii) any wider consequences which may flow from Brookfield Renewables action",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,not sure ,,,,,,,,,,,,,,,,
15182,We seek to promote remediation and will not impede lawful access to judicial process nor retaliate against those who have exercised their rights to raise grievances,SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,seek vague? ,,,,,,,,,,,,,,,,
15183,Partnering for Change,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15184,We look to drive wider changes in the industry and within our supply chain,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15185,"We are a signatory to the Solar Industry Forced Labor Prevention Pledge, alongside many of our direct suppliers, to oppose the use of forced labour from within the solar supply chain and raise awareness within the industry on this important issue",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
15186,"We also support various industry associations efforts to implement a solar supply chain traceability protocol, as a tool for identifying the source of primary raw materials and inputs and tracking their incorporation into finished solar products",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,not sure,,,,,,,,,,,,,,,,
15187,"We participated in a cross-industry working group, including the automotive and electronics sectors, to facilitate learning from a geographically diverse group of businesses, identify and refine practices in the management of forced labour risks in high-risk geographies, and support innovation",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
15188,"We are continuously enhancing our approach to addressing human rights in our supply chain and monitor and assess the effectiveness of our human rights program by regularly engaging with key stakeholders and refining the program, as necessary",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",c5,3,no clear link to ms,,,,,,,,,,,,,,,,
15189,EMPLOYEE TRAINING,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15190,"We provide regular training on our Code and wider training and communications to relevant employee groups in line with their roles and responsibilities, including Anti-Bribery Anti-",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,broken sentence - no clear link to ms,,,,,,,,,,,,,,,,
15191,Page 6,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15192,"Corruption (ABC), Health, Safety, Security and Environmental (HSSE) training and Supply Chain Due Diligence training",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,broken sentence - no clear link to ms,,,,,,,,,,,,,,,,
15193,"General human rights training has been developed for employees, which we expect to roll out over the course of 2024",SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,future action ,,,,,,,,,,,,,,,,
15194,"Required focused training on specific human rights issues is provided for select employees in certain disciplines, as required",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",,,no clear link to ms - not sure what it says,,,,,,,,,,,,,,,,
15195,MEASURE OF EFFECTIVENESS,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15196,"We acknowledge that there are potential forced labour and child labour risk within our supply chain, in particular within the solar panel supply chain",SID_392,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,5,,,,,,,,,,,,,,,,,
15197,"As described in this Report we have established formal policies and process that govern our identification, assessment and mitigation of human rights risk and access to remedy",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15198,"We consistently review this process, utilizing our governance structure to review the effectiveness of our program and use the controls of our approval processes to ensure that these are caried forward",SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",c5,3,no clear link to ms,,,,,,,,,,,,,,,,
15199,We also regularly engage with our internal and external stakeholders on this topic and have clear communication around our policies and access to grievance management mechanisms,SID_392,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",c4m,3,this topic being ms,,,,,,,,,,,,,,,,
15200,We are also committed to transparency throughout our disclosure and within this Report,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15201,PROCESS OF CONSULTATION,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15202,Brookfield Renewable took a cross-functional approach to preparing and drafting this Report,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15203,A consultation process was undertaken,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15204,The Board and the board of directors of BRP Canada were given an opportunity to consider and provide comments on the Report,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,not approval,,,,,,,,,,,,,,,,
15205,ATTESTATION,SID_392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15206,"Pursuant to section 11(4)(b)(i) of the Act, this Report was approved by the board of directors of Brookfield Renewables managing general partner and the board of directors of BRP Canada",SID_392,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",a,5,,,,,,,,,,,,,,,,,
15207,"/s/ James Bodi Name: James Bodi Title: President May 31, 2024 I have the authority to bind Brookfield Renewable Partners Limited",SID_392,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s,5,,,,,,,,,,,,,,,,,
15208,"/s/ William Fyfe Name: William Fyfe Title: Senior Vice President, General Counsel & Secretary May 31, 2024 I have the authority to bind Brookfield BRP Canada Corp",SID_392,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s,5,,,,,,,,,,,,,,,,,
15209,2024 Report under the Fighting Against Forced Labour and Child Labour in Supply Chains Act Introduction,SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15210,"This report has been prepared by Trinity Western University (TWU) in respect of Canadas Fighting Against Forced Labour and Child Labour in Supply Chains Act for our financial year ending April 30, 2024",SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15211,"TWU recognizes the importance of promoting labour practices that protect the human rights of workers in Canadas supply chains, including preventing and mitigating the risks of forced labour and child labour",SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15212,"As a Christian university, our core values are to pursue truth and excellence with grace and diligence, treat people and ideas with charity and respect, think critically and constructively about complex issues, and willingly respond to the worlds most profound needs and greatest opportunities",SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15213,Structure,SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15214,"Founded in 1962, TWU is a global Christian liberal arts university organized under the Societies Act and the Trinity Western University Act to offer liberal arts, sciences, and professional disciplines in business, nursing, education, human kinetics, graduate studies, and arts, media, and culture",SID_394,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",c2s c2op,4,,,,,,,,,,,,,,,,,
15215,"TWU is chartered by the province of British Columbia to grant baccalaureate, masters and doctoral degrees",SID_394,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s,4,,,,,,,,,,,,,,,,,
15216,We are a not-for- profit entity and a registered charity,SID_394,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s,4,,,,,,,,,,,,,,,,,
15217,"We are governed by a Board of Governors, the members of which are elected in accordance with our by-laws",SID_394,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s,4,,,,,,,,,,,,,,,,,
15218,TWUs main campus and headquarters is in Langley,SID_394,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s,4,,,,,,,,,,,,,,,,,
15219,"We also operate locations in Richmond-Lansdowne, and Richmond-Minoru, British Columbia, and Ottawa, Ontario",SID_394,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
15220,"Over 7,000 students enroll each year at TWU",SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15221,"We have approximately 1,000 employees of which 470 are fulltime and part-time faculty",SID_394,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s,4,,,,,,,,,,,,,,,,,
15222,Our fulltime faculty are unionized,SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,not sure,,,,,,,,,,,,,,,,
15223,"We also employ approximately 500 students on short-term contracts per year to facilitate our operations of offices, libraries, labs, and other facilities, recognizing that on-campus employment can assist students in financial support, skills expansion, and experiences enrichment",SID_394,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",c2sp,3,strange one,,,,,,,,,,,,,,,,
15224,"TWU is an active member of industry organizations and associations including BCNET, the Canadian Association of University Business Officers (CAUBO), Canadian Public Procurement Council (CPPC), and Campus Stores Canada (CPC)",SID_394,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,not sure,,,,,,,,,,,,,,,,
15225,Activities and supply chain,SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15226,"To support our academic and operational activities and campus life, TWU procures a variety of goods and materials, including research materials, education textbooks, clothing, gifts, and other supplies",SID_394,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
15227,"Through our Campus Store, on the Langley campus and online, we sell textbooks, trade books, university- branded clothing, gifts and supplies to our students",SID_394,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s,4,,,,,,,,,,,,,,,,,
15228,"On our main Langley campus, we provide food service that is operated and sourced by a large, reputable Canadian food service and distribution company",SID_394,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
15229,"TWU is a member of BCNET, a not-for-profit, collaborative shared services organization that provides procurement services to 25 public post-secondary institutions, 16 research institutes and other higher education institutions",SID_394,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,not sure,,,,,,,,,,,,,,,,
15230,"Through BCNET, we have access to pre-screened product and service agreements that align with institutional procurement policies and confirm compliance with applicable laws",SID_394,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,not sure,,,,,,,,,,,,,,,,
15231,"In addition, our membership in CAUBO, CPPC and CPC enable us to participate in industry organizations that advocate for the development of best practices in procurement",SID_394,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,not sure,,,,,,,,,,,,,,,,
15232,TWU purchases goods from Canadian suppliers whenever possible,SID_394,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",c2sp,3,,,,,,,,,,,,,,,,,
15233,"In this reporting year, most of the goods sold on campus and used in our operations were procured from Canadian vendors",SID_394,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",c2sp,3,,,,,,,,,,,,,,,,,
15234,"Our imports are minimal in value and consist primarily of education materials, the majority of which are imported from the United States",SID_394,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",c2sp,4,,,,,,,,,,,,,,,,,
15235,"Steps taken to prevent and reduce risks of forced labour and child labour In the reporting year, TWUs approach to preventing and reducing the risks of forced labour and child labour in our academic activities and operations, and supply chain was to continue to take the following steps",SID_394,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,beginning of list,,,,,,,,,,,,,,,,
15236,"incorporate responsible and ethical business practices in our operations through our standards of conduct, our commitment to community, and our workplace policies",SID_394,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,not sure,,,,,,,,,,,,,,,,
15237,"address supply chain risks by applying our Contract Signing Policy and participating in industry organizations, including BCNET, CAUBO, CPPC and CPC",SID_394,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,partnerships? ,,,,,,,,,,,,,,,,
15238,"conduct business with reputable Canadian suppliers, including a well-established food service and distribution company that has adopted a Supplier Code of Conduct in its operations, and",SID_394,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c2sp,3,supplier description again instead of actual action to mitigate?,,,,,,,,,,,,,,,,
15239,encourage reporting of conduct that contravenes applicable laws and our policies,SID_394,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,vague- encourage reporting ,,,,,,,,,,,,,,,,
15240,Policies and due diligence,SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
15241,TWU has well-established policies and written commitments relating to ethical and value-based conduct and decision making,SID_394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,no link to ms,,,,,,,,,,,,,,,,
