sentence_id,statement_id,sentence,prediction,targets,confidence
2081,SID_547,OUR POLICIES IN RELATION TO MODERN SLAVERY The following company policies support us in ensuring that modern slavery is not taking place in our supply chains or business,0,0,0.427283317474635
2082,SID_547,"Equal Opportunities and Diversity Policy: Ensures appropriate procedures are in place to prevent any breaches to international human rights standards, including the United Nations Universal Declaration of Human Rights (UDHR), the International Labour Organisation (ILO) core conventions on Labour Rights, and the Act",0,0,0.6165566406036995
2083,SID_547,"Ethical Purchasing Policy: Sets out our strategic approach and the key principles and priorities that apply to all procurement activities, ensuring we have control over our supply chain and potential risks",0,0,0.5859177342071527
2084,SID_547,"The policy is complemented by our Ethical Code which sets out our expectations of suppliers in terms of ethical procurement, human rights and governance",0,0,0.64515830553499
2085,SID_547,It also details the due diligence and assessment is conducted on all suppliers ensuring compliance to relevant legislation,0,0,0.5857237344796694
2092,SID_547,You are encouraged to raise concerns about any issue or suspicion of modern slavery in any parts of our business or supply chains at the earliest possible stage,0,0,0.5649534121646175
2097,SID_547,"We are committed to ensuring no one suffers any detrimental treatment as a result of reporting in good faith their suspicion that modern slavery of whatever form, is or may be taking place in any part of our own business or in any of our supply chains",0,0,0.39071619271718233
2098,SID_547,"COMMUNICATION AND AWARENESS OF THIS POLICY Training on this policy, and on the risk our business faces from modern slavery in its supply chains, forms part of the induction process for all individuals who work for us, and regular training will be provided as necessary",0,0,0.5785280416629749
2099,SID_547,"Our zero-tolerance approach to modern slavery must be communicated to all suppliers, contractors and business partners at the outset of our business relationship with them and reinforced as appropriate thereafter",1,0,0.6715260552576523
2100,SID_547,"BREACHES OF THIS POLICY Any employee who breaches this policy will face disciplinary action, which could result in dismissal for misconduct or gross misconduct",0,0,0.5075230756711663
2101,SID_547,We may terminate our relationship with other individuals and organisations working on our behalf if they breach this policy,0,0,0.45076938507567427
2110,SID_548,Organisation's structure Lebara is a provider of telecommunications services,0,0,0.5667933142426419
2111,SID_548,The Group employs approximately 420 staff in six principal offices across our countries of operation,0,0,0.606720487963395
2111,SID_548,The Group employs approximately 420 staff in six principal offices across our countries of operation,0,0,0.606720487963395
2112,SID_548,Our business We provide telecommunications services to our customers,0,0,0.6328721158521987
2113,SID_548,"Our supply chains Our supply chains include: supply of SIM cards, various methods for billing, top-ups and technical solutions for the provision of telecom services",0,0,0.6326557958321242
2115,SID_548,Our Anti-Slavery Policy reflects our commitment to acting ethically and with integrity in all our business relationships as well as implementing and enforcing effective systems and controls,0,0,0.526575369681878
2117,SID_548,Due diligence processes for slavery and human trafficking As part of our initiative to identify and mitigate risk we: encourage our workers and business partners to report any concerns related to the direct activities or the supply chains of Lebara Mobile Limited which includes any circumstances that may give rise to an enhanced risk of slavery or human trafficking,0,0,0.5825818875903348
2118,SID_548,"our whistleblowing procedure is designed to make it easy for workers to make such disclosures, and without fear of retaliation",0,0,0.5790137572793076
2120,SID_548,To ensure all those in our supply chain and contractors comply with our values we conduct comprehensive a due diligence exercise on each of our vendors,0,0,0.5918055584160632
2121,SID_548,"as part of our supply chain evaluation, we verify that suppliers have a policy/statement that sets out the steps their organisation has taken during the financial year to ensure that slavery and human trafficking are not taking place in any of their supply chains or in any part of their own business",0,0,0.45655968931603463
2125,SID_548,"Training To ensure a high level of understanding of the risks of modern slavery and human trafficking in our supply chains and our business, Lebara has a training programme for its staff focussing on awareness, to spotting relevant signs and risk areas throughout Lebaras everyday activities",0,0,0.5095450598691578
2135,SID_554,"The UPM UK entities, both 100% owned by UPM-Kymmene Corporation (UPM), are responsible for the provision of specific manufacturing, sales support and supply chain services in the United Kingdom in accordance with formal business operating models of UPM",0,0,0.5788140722996686
2135,SID_554,"The UPM UK entities, both 100% owned by UPM-Kymmene Corporation (UPM), are responsible for the provision of specific manufacturing, sales support and supply chain services in the United Kingdom in accordance with formal business operating models of UPM",0,0,0.5788140722996686
2136,SID_554,The UPM UK entities manufacture and sell graphic papers and labelling solutions respectively,0,0,0.5985103316241986
2137,SID_554,"Sourcing of goods and services needed for the production and sales by the UPM UK entities takes place in the UK, Europe and from countries outside Europe",0,0,0.6098951127300423
2141,SID_554,It is expressly stated in the UPM Code of Conduct that UPM does not tolerate the use of forced labour under any conditions,1,0,0.7432042675309324
2144,SID_554,Aligned with the UPM Code of Conduct the UPM Human Resources Rules explain in more detail UPMs stance on forced labour and fair working conditions,0,0,0.513385924116239
2147,SID_554,All UPM employees receive training on UPM Code of Conduct,0,0,0.5856638820191625
2150,SID_554,"This includes commitment to respect people and human rights, including to ensure no form of forced labour is used or tolerated in any of the suppliers operations or activities",0,0,0.5335878411248242
2158,SID_554,"UPM has together with external experts defined working conditions and forced labour, amongst others, as its salient human rights issues within its sphere of influence",0,0,0.5518812526416335
2160,SID_554,"As part of its on-going human rights due diligence UPM has identified groups of people that are at a higher risk of experiencing potential adverse human rights impacts: migrant workers, women, young workers, and temporary and contractor workers",0,0,0.5557357695427525
2161,SID_554,UPMs efforts in terms of human rights due diligence focus on the salient human rights issues and vulnerable groups,0,0,0.6301912319689901
2166,SID_554,In terms of human rights due diligence in its supply chain UPM has a risk-based approach that consists of various elements (see section 4.) applied in onboarding of new suppliers and monitoring the business partners,0,0,0.5483221608781056
2171,SID_554,"Before UPM enters a contract with its supplier, it ensures a prospective suppliers commitment to the UPM Supplier and Third-Party Code",0,0,0.5536698085189858
2184,SID_554,"Any concerns about forced labor, human trafficking or slavery can be reported through UPMs Report Misconduct channel, which is accessible online by both UPM employees and people outside the company",0,0,0.5293804887688489
2187,SID_554,Submitting a report is fully confidential and can also take place anonymously,0,0,0.4940223556798681
2193,SID_554,This is also reflected in corresponding updates of the non- financial key performance indicators,0,0,0.6247824603032986
2196,SID_554,UPM reports in its Annual Report cases raised through the misconduct channel or brought to its attention by other means and recorded in our misconduct case management system,0,0,0.6111910510378686
2201,SID_577,"SRUC has adopted APUCs Sustain Supply Chain Code of Conduct for all regulated procurement processes, and when deemed appropriate below this threshold",0,0,0.5541409306202754
2202,SID_554,"Moreover, there is a separate training covering UPM Supplier and Third-Party Code targeted for UPM employees dealing with business partners",0,0,0.6068884128452404
2203,SID_554,Connection between human rights violations and corruption is also handled in UPM Anti-Corruption training that is mandatory for all salaried employees,0,0,0.5374782940834727
2204,SID_554,UPM Supplier and Third-Party Code video is used to communicate our expectations to suppliers,0,0,0.5564755266905024
2207,SID_554,"In addition, UPM Sourcing co-operates continuously with suppliers to ensure compliance with the UPM Supplier and Third-Party Code",0,0,0.616023562149364
2212,SID_554,UPM Raflatac (UK) Ltd,0,0,0.6398006806886756
2218,SID_556,"Employees are expected to report their concerns, and management to act upon them",0,0,0.5580786751728121
2220,SID_556,"This statement covers the business activities of the Company, which are as follows",0,0,0.5944754680550123
2222,SID_556,"Hauliers, freight forwarders, operation of trade counters, and property owners",0,0,0.6501112066692988
2223,SID_556,"Processes include, but are not limited to, acid cleaning, cutting, heat treating, forming, manufacturing, processing, polishing, coating and testing",0,0,0.656532496323435
2224,SID_556,The Company operates predominantly in the UK,0,0,0.6052209179923786
2225,SID_556,"Suppliers from which material is purchased are based in the UK and worldwide, the majority of which are not considered to be at high risk of modern slavery or human trafficking",0,0,0.5274976050720931
2225,SID_556,"Suppliers from which material is purchased are based in the UK and worldwide, the majority of which are not considered to be at high risk of modern slavery or human trafficking",0,0,0.5274976050720931
2228,SID_556,The Company does not consider its activities to be at high risk of modern slavery or human trafficking,1,0,0.6252148701661429
2231,SID_556,An analysis of high-risk suppliers/countries is undertaken as part of the Companys anti- bribery and corruption audit,0,0,0.5494393717056824
2232,SID_556,Responsibility for the Companys anti-slavery initiatives is as follows,0,0,0.5961511018752955
2235,SID_556,Service Centre Managers are responsible for completing the annual anti-bribery and corruption audit and bringing to the Company Secretarys attention any supplier or country that may be at risk in relation to modern slavery or human trafficking,0,0,0.5118542108384863
2237,SID_556,"Due to the fact that the industry in which we operate is considered low-risk in relation to modern slavery or human trafficking, no training has been undertaken other than making this Statement available to employees and suppliers",0,1,0.5269269901257708
2243,SID_556,Whistleblowing policy Corporate Social Responsibility (Ethical) Policy Environmental Policy,0,0,0.5585381197554666
2245,SID_556,"The Company undertakes due diligence when considering new suppliers, encourages long- standing relationships, and makes clear our commitment to responsible corporate behaviour in all business activities",0,0,0.5548058341010953
2246,SID_556,We would consider invoking sanctions against suppliers that fail to improve their performance in line with expected standards,0,0,0.6075724308650812
2255,SID_569,Our Structure And Business Robert Brett and Sons Limited is the parent company of a group operating in the UK with c700 employees,0,0,0.621556092937304
2256,SID_569,"How Does The Act Apply To The Brett Group? We produce and supply a wide range of construction materials including aggregates, asphalt, ready- mixed and pre-cast concrete products",0,0,0.5806662372003987
2257,SID_569,Most of our supply chain is based in the UK,0,0,0.6110621291020177
2258,SID_569,"As such, materials and products are largely sourced only from the UK",0,0,0.6078054558896044
2259,SID_569,"A small proportion of our supply chain is based in countries outside the UK, predominantly in Europe",0,0,0.6119676924067207
2260,SID_569,We recognise that some of these countries (in particular those outside Europe) may present an increased risk of modern slavery and that increased due diligence and monitoring of such suppliers is required,0,0,0.6196566918579965
2262,SID_569,We have in place a Modern Slavery and Labour Rights Policy which reflects this commitment and puts in place procedures to ensure that it is being complied with in our business and our supply chains,0,0,0.5967216175550921
2263,SID_569,These procedures include,0,0,0.5533731395007778
2264,SID_569,all new suppliers completing a new supplier questionnaire in which they are asked about their compliance with forced labour laws,0,0,0.5930987096543602
2265,SID_569,a requirement in our terms and conditions of business and new contracts with third party suppliers and sub-contractors that they comply with all forced labour laws,0,0,0.6260750447119575
2266,SID_569,ethical compliance online training for all employees who have dealings with our supply chain,0,0,0.5836519345838208
2267,SID_569,a requirement that any suspicion of a policy breach be reported as soon as possible to senior management,0,0,0.577392102979938
2271,SID_573,"The Wastepack Group operates in the Environmental sector with its business activities being compliance schemes operating under producer responsibility legislation and other environmental legislation services, such as Plastic Packaging Tax",0,0,0.5877391871205581
2272,SID_573,The Wastepack Group is made up of the following companies: Wastepack Ltd; Recycle Wales Ltd; Electrolink Recycling Ltd; WEEE Link Ltd; Nipak Ltd; Synergy Compliance Ltd; TGBN Ltd and The Green Business Network Ltd,0,0,0.5732241009820956
2273,SID_573,Our supply chain consists of UK suppliers providing direct services,0,0,0.6251178798953921
2275,SID_573,Due to the nature of our organisation and our direct activities we believe that we have a low risk of modern slavery,0,0,0.4897103802485873
2276,SID_573,"However, we are part of the waste collection and recycling sector which has a high potential risk in relation to modern slavery",0,0,0.4706226430924074
2277,SID_573,We have policies in place setting out our values and principles for all employees to follow include,0,0,0.5473296923764618
2285,SID_573,"Wastepack employees are encouraged to report any concerns related to modern slavery and human trafficking including our supply chain, either by via their line management or the Wastepack Whistleblowing Policy",0,0,0.5572856138864133
2286,SID_573,The Modern Day Slavery policy forms part of the induction process for new starters,1,0,0.5883745687642635
2287,SID_573,2023 Objectives Provision of training Modern Day Slavery training developed for employees: completed & rolled out Supplier Processes Audit documents for Account Management reviewed and updated to include checks on Modern Slavery Act adherence: completed,0,0,0.5844569967859069
2287,SID_573,2023 Objectives Provision of training Modern Day Slavery training developed for employees: completed & rolled out Supplier Processes Audit documents for Account Management reviewed and updated to include checks on Modern Slavery Act adherence: completed,0,0,0.5844569967859069
2288,SID_573,2024 Objectives Supplier Processes Procurement process for WEEE operations reviewed and updated to confirm standards/policies in place Provision of training 100% of new starters complete Modern Day Slavery training as part of induction process,0,0,0.5999363254979688
2288,SID_573,2024 Objectives Supplier Processes Procurement process for WEEE operations reviewed and updated to confirm standards/policies in place Provision of training 100% of new starters complete Modern Day Slavery training as part of induction process,0,0,0.5999363254979688
2289,SID_573,Provision of training All employees who procure operational services or PRNs to undertake refresher training,0,0,0.6306819871758509
2290,SID_573,Supplier Awareness Risk analysis to be undertaken of WEEE operations service providers and PRN suppliers and highest risk suppliers identified to be contacted to provide Modern Slavery Statement and / or confirm processes to reduce modern slavery in supply chain,0,0,0.5691335029723943
2302,SID_577,"SRUC is a private company limited by guarantee, registered in Scotland (Registered Number: SC103046) and has charitable status (Charity Number: SC003712)",0,0,0.681423324167373
2304,SID_577,"The primary charitable purposes of SRUC are transacted through the above company, with commercial trading activities being conducted through a wholly owned subsidiary, SAC Commercial Limited",0,0,0.5817373616937793
2304,SID_577,"The primary charitable purposes of SRUC are transacted through the above company, with commercial trading activities being conducted through a wholly owned subsidiary, SAC Commercial Limited",0,0,0.5817373616937793
2305,SID_577,"SRUC delivers innovative and progressive research and education, business support and consultancy services for Scotlands rural industries, and associated food and drink sector",0,0,0.6206197948977958
2319,SID_577,"Additionally, our Anti-Corruption Policy and Whistleblowing Policy provide staff with the means to report improper conduct or unethical behaviour",0,0,0.5754473578391505
2327,SID_577,"SRUC has relevant expenditure of approximately 37m across Goods, Services and Works",0,0,0.5719376598750453
2328,SID_577,Our supply chains support the College under the following six main categories,0,0,0.5734689770055712
2332,SID_577,"Laboratories (including consumables, chemicals and equipment)",0,0,0.6116429744376555
2333,SID_577,"Farms (including livestock feed, fertiliser, agricultural chemicals, vehicles and equipment)",0,0,0.6126913787200642
2334,SID_577,"Information Systems (including desktop and laptop computers, servers, printers, mobile phones, and audio-visual equipment)",0,0,0.6586902358177709
2335,SID_577,Professional Services and HR (including temporary staffing),0,0,0.6110423266466439
2337,SID_577,"As noted in SRUCs most recent Annual Procurement Report, 95% of SRUCs goods and services are sourced from within Scotland and the rest of the UK",0,0,0.6793065591445061
2338,SID_577,The risk of Modern Slavery in SRUCs activities is therefore considered to be of low risk,0,0,0.5597771636469563
2339,SID_577,"However, it is fully recognised that potential risks may exist in relation to the global economy and its impact on some of the goods and services consumed by SRUC including electronic equipment, clothing, and PPE",0,0,0.5559318085092315
2342,SID_577,"The Code of Conduct requires all tenderers, as a contractual obligation, to commit along with SRUC to the principles of corporate social responsibility, sustainability and a pledge that each party shall",0,0,0.5845266374225383
2344,SID_577,"not used forced, involuntary or child labour",1,0,0.7389276239571705
2349,SID_578,"The British Poultry Council (BPC) has published the Poultry Supply Chain Ethical Compliance Code of Practice and Aviagen, as a member of the BPC, is committed to operating to the standards outlined in this Code of Practice",0,0,0.5680235977677688
2350,SID_577,"In addition, consideration of the risk of Modern Slavery is included in all SRUC business cases requesting formal procurement action to be taken",0,0,0.5720678088390025
2356,SID_577,"This includes disclosure of whether the tendering organisation or any individual with decision-making powers employed within the organisation has been convicted, within the previous five years, of any offence under Part 1 of the Human Trafficking and Exploitation (Scotland) Act 2015, or under any provision referred to in the Schedule to that Act",0,0,0.6070772685751403
2357,SID_577,Tenderers that confirm any such conviction will be excluded from the tender process unless it can be successfully demonstrate that sufficient and appropriate remedial action to demonstrate their reliability has been taken (self- cleansing),0,0,0.6134074546193478
2359,SID_577,SRUCs Procurement function commits to undertaking all relevant training and awareness sessions to meet its Continuous Professional Development (CPD) requirements,0,0,0.6714888389469085
2360,SID_577,"As part of this, staff regularly attend seminars covering a variety of relevant topics including, but not limited to, ethical procurement and supply chain risk",0,0,0.6024514860973679
2361,SID_577,"As part of their CPD for 2024 the Procurement Team will be required to complete HEPAs A Guide to Modern Slavery, CIPS Ethical Procurement and Supply, and APUCs Serious and Organised Crime e-learning modules",0,0,0.5470638766751906
2362,SID_577,"To raise awareness across the organisation, SRUC utilises an online training course that explains the risks of modern slavery and what steps should be taken if a staff member suspects exploitation is taking place",0,0,0.49196955386519825
2363,SID_577,All staff are required to complete this course on a regular basis,0,0,0.6242826256527693
2370,SID_578,Policies & Procedures Aviagen has in place a series of policies to ensure that all employees are treated fairly and in compliance with UK employment law; health and safety law; and tax law,0,0,0.5797579039425935
2371,SID_578,"Specifically, these policies and procedures include checking of individuals documents to ensure that they are eligible to work within the UK payment of wage rates at or above the legal minima required by the National Minimum Wage; the National Living Wage; and the Scottish Agricultural Wages Board as appropriate training to enable all workers to work safely and effectively an equal opportunities policy, supported by training for line managers a whistleblowing policy which provides for a confidential helpline to enable individuals to report breaches of statutory requirements or other problematic issues Policies are published to all employees on the companys internal website",0,0,0.601210137258562
2372,SID_578,"The Aviagen HR team supports line managers in communicating, implementing and monitoring the effectiveness of these policies and procedures",0,0,0.6132398122110448
2373,SID_578,Aviagen uses reputable recruitment and labour agencies for the provision of temporary staff and casual labour and these organisations are required to comply with all relevant laws and procedures to prevent slavery and human trafficking,0,0,0.5426026124206295
2374,SID_578,Agencies which are providers of casual labour will be members of the Gangmasters and Labour Abuse Authority (GLAA),0,0,0.5649548181750378
2375,SID_581,Protected disclosures policy Employee code of conduct Recruitment policy Supplier code of conduct Data protection policy,0,0,0.5622628474317295
2376,SID_578,"Records & Monitoring Aviagen maintains detailed records of employees, working hours, pay, absence due to illness and injury, accident reports and training and reports of this data are regularly produced by the HR team and reviewed by line managers",0,0,0.5729978625902
2379,SID_578,Aviagen Ltd,0,0,0.6882484460866857
2380,SID_578,Aviagen UK Ltd,0,0,0.6828648178578549
2389,SID_581,The aim of this policy and the training of employees is to raise awareness of this issue and create a better understanding of how this relates to the workplace,0,0,0.5731379010271893
2391,SID_581,Mon Motors is now one of the largest automotive dealer groups in South Wales and the West of England,0,0,0.6061326462097432
2393,SID_581,Our supply chains predominantly include a variety of vehicle manufacturers from whom we obtain our principle products of vehicles and aftersales parts,0,0,0.6207481426863797
2394,SID_581,We also use a variety of local and national suppliers providing goods and services for the operation of our businesses,0,0,0.6616856870865837
2396,SID_581,"The policy sets out the Companys position on forms of modern slavery and human trafficking, steps that should be taken if slavery is suspected in any aspect of the supply chain and how the Company will raise awareness of the issue",0,0,0.4904760244763452
2397,SID_581,The policy includes -,0,0,0.5410144021898972
2399,SID_581,"It is the duty of all employees to take whatever reasonable steps are necessary to ensure compliance with our Policy and to prevent, detect and report any instances of suspected slavery or human trafficking",0,0,0.5537563681868028
2401,SID_581,It is encouraged that any suspicions or concerns are reported promptly to ensure investigations may proceed without undue delay and any action can be taken efficiently,0,0,0.5901011637685631
2402,SID_581,"The Company will support anyone who raises genuine concerns in good faith, it is also committed to ensuring nobody suffers any detrimental treatment as a result of reporting in good faith a suspicion that an actual or potential instance of slavery or human trafficking has taken place or may take place in the future",0,0,0.5475075420703988
2404,SID_583,"Code of Conduct, issued to all suppliers in 2023, we have incorporated non-negotiable terms, including a requirement that suppliers do not use or tolerate any form of slavery, servitude, indentured or compulsory labour or any form of human trafficking",1,0,0.732895840451173
2406,SID_581,The Company requires all managers and all HR personnel within the company to complete training on modern slavery and human trafficking,0,0,0.5274955060193194
2407,SID_581,The Companys modern slavery training includes,0,0,0.5013734854579508
2409,SID_581,How to identify potential signs of slavery and trafficking,0,0,0.5441802362952205
2410,SID_581,What steps should be taken if there is suspected slavery or trafficking in the workplace,0,0,0.5664787661776998
2411,SID_581,External help that is available eg the Modern Slavery Helpline,0,0,0.6222464824977492
2412,SID_581,"What steps the Company should take if suppliers or contractors do not implement anti- slavery policies in high-risk scenarios, including their removal from the Company's supply chains",0,0,0.5168123538763385
2414,SID_581,The Company is committed to ensuring all employees have a high level of awareness of the risks and issues surrounding the Policy,0,0,0.5721177074921758
2415,SID_581,"In addition to training key members of staff, the Company will raise awareness of modern slavery and human trafficking issues by communicating with staff across all dealerships",0,0,0.4725046239509342
2416,SID_581,These communications will explain to staff,0,0,0.5451661941714969
2418,SID_581,How to identify and prevent human trafficking How to notify relevant parties in the Company of concerns surrounding these issues,0,0,0.5840181833507986
2421,SID_581,We have not identified any instances of either slavery or human trafficking occurring in our supply chain,1,0,0.72277713597835
2422,SID_581,We have not as yet adopted any formal performance indicators to measure how effective we have been to ensure that slavery and human trafficking is not taking place in any part of our business or supply chains,0,0,0.42138824347025283
2423,SID_581,We intend to keep this under review,0,0,0.5483398625061804
2425,SID_581,"As set out above, the Group continues to take further steps to ensure that neither slavery nor human trafficking occurs either in our business or in our supply chain through continued training and communication on this matter",0,0,0.5120418447091866
2434,SID_583,"Aspire Housing is a leading housing provider, a place shaper (as an organisation deeply rooted in the neighbourhoods where we manage homes) and a property developer",0,0,0.6460772363868283
2457,SID_583,"Our structure 04 We are a Charitable Community Benefit Society and social regeneration business, providing housing and neighbourhood services in the social housing sector",0,0,0.6364681978304659
2457,SID_583,"Our structure 04 We are a Charitable Community Benefit Society and social regeneration business, providing housing and neighbourhood services in the social housing sector",0,0,0.6364681978304659
2459,SID_583,We have circa 400 employees and operate solely in Staffordshire and Cheshire (UK),0,0,0.6172750278159902
2459,SID_583,We have circa 400 employees and operate solely in Staffordshire and Cheshire (UK),0,0,0.6172750278159902
2460,SID_583,"Our head office is in Newcastle-under-Lyme, Staffordshire",0,0,0.6624306219352765
2460,SID_583,"Our head office is in Newcastle-under-Lyme, Staffordshire",0,0,0.6624306219352765
2462,SID_583,"We have an open accountable culture and if slavery and safeguarding issues emerge, these are reported through standard management processes, the Safeguarding Reporting process or through our Whistleblowing process",0,0,0.569211082831136
2465,SID_583,Our supply chains are largely based in the UK and include a significant proportion of local suppliers who work closely with us and are managed by individual contract managers,0,0,0.6414285663295751
2466,SID_583,"We believe that, given that we operate solely in the UK, within the social housing sector, with simple financial transactions and business partnerships, we have a lower risk of exposure to acts of modern slavery",0,0,0.4812134223318873
2467,SID_583,"Examples of our supply chain include cleaning, gas engineering and construction contracts",0,0,0.5833879612924674
2468,SID_583,"We recognise that some of these supply chains, for example, the UK cleaning sector is widely held to be one of the most likely places for human traffickers to place their victims",0,0,0.5967532261063544
2469,SID_583,A review will be undertaken of all contracts within our contracts register and each contracted supplier will be assigned a medium or high modern slavery risk rating to ensure that we have sight of them and include them within our due diligence activities,0,0,0.5541784033955764
2469,SID_583,A review will be undertaken of all contracts within our contracts register and each contracted supplier will be assigned a medium or high modern slavery risk rating to ensure that we have sight of them and include them within our due diligence activities,0,0,0.5541784033955764
2471,SID_583,"To further strengthen our supply chain controls we have created a checklist of several terms in relation to modern slavery, which we are not willing to compromise on when agreeing to supplier terms and conditions",1,0,0.619484552254804
2473,SID_583,"In order to mitigate risks we will publish our Supplier Code of Conduct to our website, and require all contracted and non-contracted suppliers to comply with the requirements of the Code when conducting business with us",0,0,0.5405947870190935
2474,SID_583,It also states that suppliers must immediately report to Aspire any incidents of slavery or human trafficking found in its business or supply chain,0,0,0.5329170470316776
2479,SID_583,"Suppliers will not use or tolerate in their supply chain any form of slavery, servitude, indentured or compulsory labour or any form of human trafficking",1,1,0.7525115650884243
2482,SID_583,"Suppliers are required to report to Aspire any incidents of slavery or human trafficking found in its business or supply chain immediately, in writing",0,0,0.4910277463728858
2484,SID_583,"Our policies 07 Whilst we do not have a standalone Modern Slavery Policy, we believe that our commitment to equality and fairness is the foundation of all our activities and our policy framework supports the Acts aims to ensure that any potential modern slavery is mitigated against in our business or supply chain, including specifically: We regularly review our terms of employment to ensure that they comply with all relevant legislation",0,1,0.5183021578304269
2492,SID_583,To ensure a high level of understanding of the risks of modern slavery and human trafficking we have provided training since 2017 to our new starters and existing staff in our neighbourhood teams,0,0,0.5395430940615372
2493,SID_583,"This training raises awareness of how to recognise potential victims of modern slavery and guidance on what to do if slavery is suspected in interactions with customers, suppliers or others",0,0,0.5523152318105499
2494,SID_583,Modern Slavery and Human Trafficking training can be accessed by everyone in the organisation at any time to refresh their knowledge as and when required and all neighbourhood team colleagues are required to undertake refresher training every three years,0,0,0.5749837744267471
2495,SID_583,We provide safeguarding training to all front-line roles across the organisation which is refreshed every three years,0,0,0.5922232831698153
2497,SID_583,"In early 2024, every contract manager within the organisation received contract management training with a focus on Modern Slavery to enable colleagues to identify Modern Slavery risks within the procurement and contract management processes",0,0,0.5664901573353381
2498,SID_583,In 2024 we reviewed and refreshed all the above training and will be releasing new content that will be available for all colleagues,0,0,0.6058309759798313
2499,SID_583,"Completion of mandatory training is monitored, and processes are in place to identify and address instances in which colleagues have failed to complete",0,0,0.6123584749540595
2501,SID_583,our Supplier Code of Conduct as part of the invoice payment,0,0,0.6226666006697072
2511,SID_583,Review and update of the EDI Policy,0,0,0.6105673392718546
2512,SID_583,Review and update of the EDI Strategy in line with the updated EDI,0,0,0.6140396947202257
2530,SID_583,A new EDI mandatory training package is currently being designed and will be made mandatory for all new starters,0,0,0.6156385831238304
2532,SID_583,All Directors and Heads of Service have received the training in July 2023,0,0,0.5791964034037755
2533,SID_583,"This training will be delivered again in August 2024 for all new Heads of Service, Directors, stage 2 complaints handlers and Board members",0,0,0.5941099958339688
2534,SID_583,"Our primary risk is in association with a delivery partner or associated business, regardless of size, with an ambiguous or non-compliant supply chain",0,0,0.6138860253389247
2535,SID_583,Risk of modern slavery arises from us,0,0,0.5956174133439479
2541,SID_583,"Using our newly procured contracts management software, In-tend, we have categorised every contracted supplier to enable us to identify higher risk suppliers based on contract value and service area within which they operate",0,0,0.5909378995384666
2548,SID_429,"During 2023, the Code of Conduct was revised and expanded to provide further clarity for our suppliers and to specifically address evolving risks such as forced labour, emergency preparedness and environmental stewardship",0,0,0.5458631909239711
2549,SID_583,Aspire reserves the right to terminate contracts if the supplier does not comply,0,0,0.5491002899112686
2551,SID_583,During this reporting period Aspire Housing have not identified nor have we been made aware of any instances of Modern Slavery taking place within the scope of our business activities or supply chain,1,1,0.6840702002699177
2552,SID_583,We have reviewed our whistleblowing policy and communicated it widely so that employees are aware of what they can do if they suspect modern slavery is taking place,0,0,0.5290249437848554
2553,SID_583,"In 2024, we have communicated with all colleagues via an all-colleague email to raise awareness of the Modern Slavery Act, direct colleagues to Modern Slavery training and provide information on Modern Slavery resources",0,0,0.5813815896190779
2554,SID_583,We have also updated the Modern Slavery page on our intranet to provide a wealth of information and resources in this area for our colleagues,0,0,0.5955262264643701
2575,SID_583,We will also require suppliers that,0,0,0.6270225915185531
2577,SID_430,"MHI GROUP GLOBAL CODE OF CONDUCT Due to MHI being the ultimate parent company of Primetals Technologies, all Primetals Technologies employees must adhere to the MHI Group Global Code of Conduct (MHI Code) to uphold MHIs reputation as a company of high integrity and ethics",0,0,0.5481189376653054
2582,SID_583,"any support requirements around Modern Slavery, Safeguarding etc",0,0,0.6245901635989016
2586,SID_583,upon the nature and risk of the contract to Aspire,0,0,0.6355224065843659
2589,SID_583,contract managers,0,0,0.6067506379010683
2592,SID_583,We will also,0,0,0.6263028551268462
2600,SID_583,determine the top 10 suppliers most at risk of modern slavery and,0,0,0.5492738637217973
2602,SID_583,"As part of the audit, the suppliers identified as most at risk will",0,0,0.5372994766966304
2603,SID_583,be asked to provide evidence of their Modern Slavery Statement,0,0,0.5671071426113781
2607,SID_583,Aspire will also discuss any,0,0,0.5155259588677052
2619,SID_583,"diversity and inclusion, insurance requirements and modern slavery",0,0,0.588917414631619
2620,SID_583,We will look to expand our current Modern Slavery training,0,0,0.5619204529450722
2622,SID_583,"identified as requiring this training, such as contract managers",0,0,0.6205141879155158
2632,SID_584,This statement covers North East Truck & Van Limited and all related Group companies (including North East Truck & Van Holdings Limited and Euro Contract Leasing Limited),0,0,0.6613089168607134
2634,SID_584,"North East Truck & Van Limited is a large independent commercial vehicle Group in the UK with 7 dealerships: Billingham, Blaydon, Immingham, Carlisle, Hull, York and Lincoln",0,0,0.5989832841754502
2634,SID_584,"North East Truck & Van Limited is a large independent commercial vehicle Group in the UK with 7 dealerships: Billingham, Blaydon, Immingham, Carlisle, Hull, York and Lincoln",0,0,0.5989832841754502
2635,SID_584,"The Group undertakes the sale of new and used commercial vehicles as well as parts sales and vehicle repair, servicing and maintenance",0,0,0.6117841655843356
2636,SID_584,"In addition, the Group also runs specialist Engineering and Bodyshop departments",0,0,0.5991377631227134
2637,SID_584,"The Group operates a number of franchises, being: Iveco, MAN, Fiat, LDV & Hino",0,0,0.6137806513899812
2637,SID_584,"The Group operates a number of franchises, being: Iveco, MAN, Fiat, LDV & Hino",0,0,0.6137806513899812
2638,SID_584,The Group employs over 200 staff and operates on mainland UK,0,0,0.5849615314832963
2638,SID_584,The Group employs over 200 staff and operates on mainland UK,0,0,0.5849615314832963
